S.No,Page No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
1,1,27-Sep-2025 06:45 PM,29-Oct-2025 05:00 PM,30-Oct-2025 03:45 PM,[PKG D  Undergrounding of HT and LT lines (S/s - Shail Vihar) on turnkey basis under Revamped Distribution Sector Scheme in Uttarakhand State .],"[PKG D  Undergrounding of HT and LT lines (S/s - Shail Vihar) on turnkey basis under Revamped Distribution Sector Scheme in Uttarakhand State .]
																				[CCP-II/8/2025-2026][2025_UPCLC_87628_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sjzn9wKVjHmK0LSo5Dtqsqw%3D%3D,SE-UPCL Corporate (Contract and Procurement)||SE Corporate - 2
2,1,27-Sep-2025 06:00 PM,13-Oct-2025 05:00 PM,14-Oct-2025 11:30 AM,"[Renewal work by PC at Km. 24, 25, 32, 33, 34 (400 m.) of Adibadri-Nauti Motor Road (S.H.-93).]","[Renewal work by PC at Km. 24, 25, 32, 33, 34 (400 m.) of Adibadri-Nauti Motor Road (S.H.-93).]
																				[1392/15 AC Dated 01-09-2025][2025_pwd_87655_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOpLhISvD9KPzyk%2BOgSstcA%3D%3D,PWD||7th Circle Gopeshwar
3,1,27-Sep-2025 05:30 PM,17-Oct-2025 05:00 PM,18-Oct-2025 04:00 PM,[Procurement of Mountaineering Equipment and Clothing],"[Procurement of Mountaineering Equipment and Clothing]
																				[NIM/Tender/2025-26/002][2025_NIM_87651_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STX86WCL1bn4rZLxJUY5Y5A%3D%3D,Principal Nehru Institute of Mountaineering Uttarkashi||Registrar||Curator
4,1,27-Sep-2025 05:00 PM,10-Oct-2025 03:00 PM,10-Oct-2025 03:30 PM,[Construction of type 3 for wardern near the residential girls Athletics hostel of district Sports office agastyamuni],"[Construction of type 3 for wardern near the residential girls Athletics hostel of district Sports office agastyamuni]
																				[1456/NIT/RWD/2025-26][2025_RES_87647_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SD2161qnq2AwycP%2FbevWKpw%3D%3D,RES - Chief Engineer||SE - Pauri||EE - Rudraprayag
5,1,27-Sep-2025 05:00 PM,13-Oct-2025 05:00 PM,15-Oct-2025 11:00 AM,[OPERATION AND MAINTENANCE OF PUMPING WATER SUPPLY SCHEME PUNDRASU UNDER KOTDWAR DIVISION],"[OPERATION AND MAINTENANCE OF PUMPING WATER SUPPLY SCHEME PUNDRASU UNDER KOTDWAR DIVISION]
																				[2112/ Nivida Suchna/ 2025-26/ dt. 22-09-2025][2025_UKJS_87543_14]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBaUmIvXflt33kpJ9EtF5pA%3D%3D,CGM (Drinking Water) Jal Sansthan||GM (Garhwal)||SE Pauri Garhwal||Accountant Kotdwar
6,1,27-Sep-2025 05:00 PM,30-Oct-2025 01:00 PM,31-Oct-2025 01:30 PM,[Construction  of Hand Pulled Ropeway for transportation from Nihal river to Dhapla Village during Rainy Season in Dhapla Village of Kotabagh Block in Nainital District Under District Plan 2025 2026 ],"[Construction  of Hand Pulled Ropeway for transportation from Nihal river to Dhapla Village during Rainy Season in Dhapla Village of Kotabagh Block in Nainital District Under District Plan 2025 2026 ]
																				[06/EE/2025-26 (JOB-2)][2025_IRDCE_87654_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SneGkEXPQOzIiRugOzDs4ig%3D%3D,IRD - Chief Engineer||Chief Engineer - Irrigation and Flood Kumaun Haldwani||Irrigation Work Circle - Nainital||Irrigation Division - Nainital
7,1,27-Sep-2025 05:00 PM,30-Oct-2025 01:00 PM,31-Oct-2025 01:30 PM,[Construction of jetty in nakuchiyatal lack block bhimtal under district plan.],"[Construction of jetty in nakuchiyatal lack block bhimtal under district plan.]
																				[06/EE/2025-26 (JOB-1)][2025_IRDCE_87653_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Smw1swXZ6B6ABLh9u9z95yA%3D%3D,IRD - Chief Engineer||Chief Engineer - Irrigation and Flood Kumaun Haldwani||Irrigation Work Circle - Nainital||Irrigation Division - Nainital
8,1,27-Sep-2025 05:00 PM,08-Oct-2025 05:00 PM,09-Oct-2025 11:30 AM,[CONSTRUCTION OF DEVBHOOMI RAJAT JAYANTI PARK],"[CONSTRUCTION OF DEVBHOOMI RAJAT JAYANTI PARK]
																				[221/DEVBHOOMI/R.J.P/2025-26][2025_NPN1_87649_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlVt%2BiSt76SNDMysqXNTLBw%3D%3D,Executive Officer Nagar Panchayat Naugaon (Uttarkashi)
9,1,27-Sep-2025 05:00 PM,17-Oct-2025 03:00 PM,17-Oct-2025 03:30 PM,[IMPROVEMENT OF C.C. ROAD FORM JYOTRIMATH-AULI MOTOR ROAD Km-13 UPTO AULI SKING SLOPE UNDER VIKAS KHAND JYOTRIMATH DISTT CHAMOLI],"[IMPROVEMENT OF C.C. ROAD FORM JYOTRIMATH-AULI MOTOR ROAD Km-13 UPTO AULI SKING SLOPE UNDER VIKAS KHAND JYOTRIMATH DISTT CHAMOLI]
																				[GMVN- ENGG-AULICCRD][2025_GMVN_87652_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S69JjVeq2MlzK7Bh8pRP23Q%3D%3D,MD - GMVN||GM(Construction)||Assistant Engineer-1
10,1,27-Sep-2025 05:00 PM,13-Oct-2025 05:00 PM,15-Oct-2025 11:00 AM,[OPERATION AND MAINTENANCE OF PUMPING WATER SUPPLY SCHEME KHEDA MALLA UNDER KOTDWAR DIVISION],"[OPERATION AND MAINTENANCE OF PUMPING WATER SUPPLY SCHEME KHEDA MALLA UNDER KOTDWAR DIVISION]
																				[2112/ Nivida Suchna/ 2025-26/ dt. 22-09-2025][2025_UKJS_87543_11]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlI9RtdZ%2Bv87fjt5%2B2tpVdw%3D%3D,CGM (Drinking Water) Jal Sansthan||GM (Garhwal)||SE Pauri Garhwal||Accountant Kotdwar
