S.No,Page No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
21,2,27-Sep-2025 02:30 PM,03-Oct-2025 01:00 PM,03-Oct-2025 03:00 PM,[Assembly works of Rotor for Motor of Pump Module ],"[Assembly works of Rotor for Motor of Pump Module ]
																				[OS/25-26/DAPG/8004/Rotor/15/15][2025_BHEL_53249_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsEP1tde4Xb%2F9%2FHGUzNoePA%3D%3D,Bharat Heavy Electricals Limited||HPVP - Vaizag||OUTSOURCING - PP
22,2,27-Sep-2025 02:30 PM,06-Oct-2025 10:00 AM,06-Oct-2025 12:00 PM,[ F6A1Y15951_GLOBE VALVE ],"[ F6A1Y15951_GLOBE VALVE ]
																				[F6A1Y15951_GLOBE VALVE][2025_BHEL_53247_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SV2JrVXZt9%2FZlTqEZf759VA%3D%3D,Bharat Heavy Electricals Limited||HPEP - Hyderabad
23,2,27-Sep-2025 02:10 PM,29-Sep-2025 03:00 PM,29-Sep-2025 03:30 PM,[ACB AND RETROFITTING WORK AT KPCL BELLARY],"[ACB AND RETROFITTING WORK AT KPCL BELLARY]
																				[12304425][2025_BHEL_53248_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S95wb%2FHOksDOiSOL%2FcpCZqw%3D%3D,Bharat Heavy Electricals Limited||EPD - Bangalore||MM
24,2,27-Sep-2025 01:50 PM,30-Sep-2025 12:00 PM,30-Sep-2025 02:00 PM,[F9AYS00093-Fabrication of Bearing Box MLC450],"[F9AYS00093-Fabrication of Bearing Box MLC450]
																				[F9AYS00093-Fabrication of Bearing Box MLC450][2025_BHEL_53245_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S95o5fZRqZrhQLkDxhGFs3g%3D%3D,Bharat Heavy Electricals Limited||HPEP - Hyderabad
25,2,27-Sep-2025 01:25 PM,07-Oct-2025 12:00 PM,07-Oct-2025 02:00 PM,[Procurement of Interior light system],"[Procurement of Interior light system]
																				[RKVNIC0032][2025_BHEL_53244_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShgUGqq9Ua%2Bp9ucEElNqppA%3D%3D,Bharat Heavy Electricals Limited||EDN - Bangalore
26,2,27-Sep-2025 01:00 PM,09-Oct-2025 11:00 AM,09-Oct-2025 11:05 AM,[CALCIUM CITRATE 1000 / 1250MG (ELEMENTAL CALCIUM 250 - 500MG) PLUS OTHER COMBINTAION TABLET],"[CALCIUM CITRATE 1000 / 1250MG (ELEMENTAL CALCIUM 250 - 500MG) PLUS OTHER COMBINTAION TABLET]
																				[BPE2500207][2025_BHEL_53241_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAO5e1r7DCFhZEbxLc0gHew%3D%3D,Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical
27,2,27-Sep-2025 01:00 PM,04-Oct-2025 01:00 PM,04-Oct-2025 05:00 PM,[BHE/PW/PUR/BWT6/CHPAHPMIS/289],"[BHE/PW/PUR/BWT6/CHPAHPMIS/289]
																				[BHE/PW/PUR/BWT6/CHPAHPMIS/289][2025_BHEL_53237_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sq%2BwL8sMZMzSNZK8%2FJgJdrw%3D%3D,Bharat Heavy Electricals Limited||PSWR||Purchase||PUR||PUR
28,2,27-Sep-2025 12:45 PM,30-Sep-2025 01:00 PM,30-Sep-2025 05:00 PM,[BHE/PW/PUR/NTPRT/ FALSE-CEILING-REPAIR/203],"[BHE/PW/PUR/NTPRT/ FALSE-CEILING-REPAIR/203]
																				[BHE/PW/PUR/NTPRT/ FALSE-CEILING-REPAIR/203][2025_BHEL_53240_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S16yFio9eliffLZ9l%2FXu%2Bcw%3D%3D,Bharat Heavy Electricals Limited||PSWR
29,2,27-Sep-2025 12:00 PM,09-Oct-2025 11:00 AM,09-Oct-2025 11:05 AM,[PIOGLITAZONE 15 MG TABLET],"[PIOGLITAZONE 15 MG TABLET]
																				[BPE2500221][2025_BHEL_53239_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMIGAsf7tRKcWgHeFQZ80gQ%3D%3D,Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical
30,2,27-Sep-2025 12:00 PM,09-Oct-2025 04:00 PM,09-Oct-2025 04:30 PM,[E1453041 - CRGO coils (23 / 27HP100d)],"[E1453041 - CRGO coils (23 / 27HP100d)]
																				[E1453041 - CRGO coils (23 / 27HP100d)][2025_BHEL_53235_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6oG%2FzGLMX8T2aGJtyt%2BxEA%3D%3D,Bharat Heavy Electricals Limited||HEP - Bhopal||MM and CDC||340 - COMMON MATERIAL MANAGEMENT||14 - Steel
31,2,27-Sep-2025 11:35 AM,13-Oct-2025 02:00 PM,13-Oct-2025 03:30 PM,[CNC Spares required for System Bender Machines ],"[CNC Spares required for System Bender Machines ]
																				[2662500033][2025_BHEL_53072_2]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=St2Kd07Dy5bFqwT4Ceuru3g%3D%3D,Bharat Heavy Electricals Limited||BHEL Trichy||MM/SERVICES
32,2,27-Sep-2025 11:30 AM,09-Oct-2025 11:00 AM,09-Oct-2025 02:00 PM,[Retrofitting of Underground reservoirs at Main water works Bal mandir Water works and NRSP Pump house and Painting works at Overhead tank at Main water works Hospital and HRDC],"[Retrofitting of Underground reservoirs at Main water works Bal mandir Water works and NRSP Pump house and Painting works at Overhead tank at Main water works Hospital and HRDC]
																				[N0AYX00304][2025_BHEL_53234_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BEJXdfJK5ez0mNxCHQLUWw%3D%3D,Bharat Heavy Electricals Limited||HPEP - Hyderabad
33,2,27-Sep-2025 11:15 AM,29-Sep-2025 12:00 PM,29-Sep-2025 02:00 PM,[F9AYS00092-Machining of Bearing Box MDG455],"[F9AYS00092-Machining of Bearing Box MDG455]
																				[F9AYS00092-Machining of Bearing Box MDG455][2025_BHEL_53233_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVuELAq1MwCyzSFtfVVpa3Q%3D%3D,Bharat Heavy Electricals Limited||HPEP - Hyderabad
34,2,27-Sep-2025 11:00 AM,07-Oct-2025 06:00 PM,08-Oct-2025 02:00 PM,[GUIDE BLADE T4-28-55 ST 1R],"[GUIDE BLADE T4-28-55 ST 1R]
																				[E2853036][2025_BHEL_53188_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SutTQk0d9DGcjyhD%2BWj2veA%3D%3D,Bharat Heavy Electricals Limited||HEP - Bhopal||MM and CDC||342 - Ancilliary and Subcontracting
35,2,27-Sep-2025 11:00 AM,08-Oct-2025 02:00 PM,08-Oct-2025 06:55 PM,[E5153190- HS15250- NON-MAGNETIC STAINLESS STEEL BOLT KIT],"[E5153190- HS15250- NON-MAGNETIC STAINLESS STEEL BOLT KIT]
																				[E5153190- HS15250- NON-MAGNETIC STAINLESS STEEL BOLT KIT][2025_BHEL_53230_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM4DjYXrsAMJGx6CsudagAA%3D%3D,Bharat Heavy Electricals Limited||HEP - Bhopal||Transportation||354 - Material MGT-Tract. Machines
36,2,27-Sep-2025 11:00 AM,07-Oct-2025 01:00 PM,07-Oct-2025 02:00 PM,[LPG CONTAINS PROPANE AND BUTANE  LPG tanker required for the month of OCT 2025],"[LPG CONTAINS PROPANE AND BUTANE  LPG tanker required for the month of OCT 2025]
																				[N9A1Y39300][2025_BHEL_53227_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sjg537mqrLhkIB%2BcBn1N76A%3D%3D,Bharat Heavy Electricals Limited||HPEP - Hyderabad||CMM
37,2,27-Sep-2025 11:00 AM,03-Oct-2025 01:00 PM,03-Oct-2025 02:00 PM,[AML0000108 MEDICINES],"[AML0000108 MEDICINES]
																				[AML0000108 MEDICINES][2025_BHEL_53232_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRgEI%2Bu4s3aSDewEILL5LFg%3D%3D,Bharat Heavy Electricals Limited||EDN - Bangalore
38,2,27-Sep-2025 11:00 AM,07-Oct-2025 11:00 AM,07-Oct-2025 04:00 PM,[Framework Agreement (FA) of 1 Year Period for Inspection Services by Portable Coordinate measurement machine (CMM) for Transformer Tanks at BHEL Rudrapur ],"[Framework Agreement (FA) of 1 Year Period for Inspection Services by Portable Coordinate measurement machine (CMM) for Transformer Tanks at BHEL Rudrapur ]
																				[202501291][2025_BHEL_53220_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbBoCvu4cKc63xWUC30TZEw%3D%3D,Bharat Heavy Electricals Limited||C F P -  RUDRAPUR||PURCHASE||COMMON SECTION||B
39,2,27-Sep-2025 10:20 AM,08-Oct-2025 11:00 AM,08-Oct-2025 11:05 AM,[ANTIOXIDANTS CAPSULES],"[ANTIOXIDANTS CAPSULES]
																				[BPE2500212][2025_BHEL_53231_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sl%2BCaCVcvXKgRmHDcdBb12A%3D%3D,Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical
40,2,27-Sep-2025 10:00 AM,08-Oct-2025 11:00 AM,08-Oct-2025 11:05 AM,[IRON SYP NOT LESS THEN 30MG / 10ML 150-200ML BOTTLE],"[IRON SYP NOT LESS THEN 30MG / 10ML 150-200ML BOTTLE]
																				[BPE2500179][2025_BHEL_53228_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Suj16Kg37BGPpHupxywXrfw%3D%3D,Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical
61,3,26-Sep-2025 01:30 PM,13-Oct-2025 01:00 PM,13-Oct-2025 02:00 PM,[SAMGTE2501],"[SAMGTE2501]
																				[SAMGTE2501][2025_BHEL_53208_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUel2YLX8qu8egiEMysIAIQ%3D%3D,Bharat Heavy Electricals Limited||EDN - Bangalore||SAAS
