Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
1,2025_PVVNL_1068983_2,1,"[Work related to strengthening of 33/11 KV substations in relation to the works approved in the Business Plan 2025-26 in the area of EUTD, Muzaffarnagar]",27-Sep-2025 06:00 PM,Paschimanchal Vidyut Vitran Nigam Ltd.,03-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SizS8zA7pymrWSv%2FXvjzCYQ%3D%3D
2,2025_UPIDC_1077519_1,1,[Renovation of Service Road of Devkalir Minor from Km 3.000 to Km 5.000],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SSvf6OP4Hmi1aXqHbFR163g%3D%3D
3,2025_UPIDC_1077511_1,1,[Renovation of Service Road of Ankushpur Minor from Km 1.000 to Km 1.730],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StUPe7EwXTyuuhgEcmcjFsg%3D%3D
4,2025_UPIDC_1077499_2,1,"[Repair of Service Road of Devkali main canal in patches from km 3.500 to km 4.600, km 5.300 to km 7.000 and km 7.140 to km 7.5200]",27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsuSdVHpn9nJfocuAg1%2B99A%3D%3D
5,2025_UPIDC_1077285_1,1,[Renovation of Service Road of Mardah DY from Km 6.200 to Km 7.150],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sdo9Zvu72%2Bz6Mxneq96kvSw%3D%3D
6,2025_UPIDC_1077336_5,1,[Renovation of damaged canal road of Rampur Mainer from KM 9.000 to Km 13.300 in district ballia Lot 05],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",04-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Su84vxSbaNbUWRbY15%2FxA%2Bw%3D%3D
7,2025_UPIDC_1077507_1,1,[Renovation of Service Road of Diliya Minor from Km1.000 to Km 2.000],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwkHwNVCZJ5URhlDwEn8s7g%3D%3D
8,2025_UPIDC_1077492_1,1,[Repair of Service Road of Ghazipur  Dy in patches from km 12.300 to km 13.620],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sokaz7APTJp%2FaJ2GgpRJW0g%3D%3D
9,2025_UPIDC_1077336_7,1,[Renovation of damaged canal road of Kevra Mainer from KM 9.000 to Km 13.300 in district ballia Lot 07],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",04-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SLxh3VUTlhWfQAI5d6%2BFlZw%3D%3D
10,2025_UPIDC_1077457_1,1,[ Patch Repair of Service Road of Mardah Dy between km 8.150 to km 9.150],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sn3lmnxggEMax1TK%2FTqlsSQ%3D%3D
11,2025_UPIDC_1077499_2,1,"[Repair of Service Road of Devkali main canal in patches from km 3.500 to km 4.600, km 5.300 to km 7.000 and km 7.140 to km 7.5200]",27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsuSdVHpn9nJfocuAg1%2B99A%3D%3D
12,2025_UPIDC_1077511_1,1,[Renovation of Service Road of Ankushpur Minor from Km 1.000 to Km 1.730],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StUPe7EwXTyuuhgEcmcjFsg%3D%3D
13,2025_UPIDC_1077457_1,1,[ Patch Repair of Service Road of Mardah Dy between km 8.150 to km 9.150],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sn3lmnxggEMax1TK%2FTqlsSQ%3D%3D
14,2025_UPIDC_1077285_1,1,[Renovation of Service Road of Mardah DY from Km 6.200 to Km 7.150],27-Sep-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-2, ghazipur",02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sdo9Zvu72%2Bz6Mxneq96kvSw%3D%3D
15,2025_DOLBU_1077823_1,1,[Construction of RCC drain from near Municipal Corporation Colony in Adil Nagar to Devesh Enterprises Kanak Das Marg under Shankarpurwa Ward II.],26-Sep-2025 06:55 PM,Directorate of Local Bodies UP||Lucknow Municipal Corporation,04-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SeVUa3nFdRyM4HAi4nMKqlw%3D%3D
16,2025_UPGWD_1077530_1,1,"[ InstallationConstruction of Roof Top Rain Water Harvesting Structures at PM Shri A.D. Rajkiya Kanya Inter College, Gorakhpur]",26-Sep-2025 12:00 PM,"Office of The Director Ground Water Department||Joint Director Allahabad||Executive Eng, GWD Dn-Gorakhpur (Hydrological)",06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Swy0VSV9X%2BPzY5PFU5vpKtw%3D%3D
17,2025_UPGWD_1076796_1,1,[  InstallationConstruction of Roof Top Rain Water Harvesting Structures at  Main Building of Dayanand Vaidik College OraiJalaun.],26-Sep-2025 12:00 PM,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)",06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3mRILofH3PPVs%2B%2FMWy6Kzg%3D%3D
18,2025_UPGWD_1077042_1,1,"[InstallationConstruction of Roof Top Rain Water Harvesting Structures at Govt. ITI, Mauranipur.]",26-Sep-2025 12:00 PM,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)",08-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5dpphPMgNJ6%2Bpt%2B4c%2B0AEA%3D%3D
19,2025_UPGWD_1076826_1,1,"[ InstallationConstruction of Roof Top Rain Water Harvesting Structures at  Dayanand Vaidik College, Education Faculty, Orai, Jalaun.]",26-Sep-2025 12:00 PM,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Jhansi (Geophysical)",07-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRV0qgRVrQ7ktOJsFSntnmw%3D%3D
20,2025_UPCTL_1077407_1,1,"[Construction of Open Store with Related chain link fencing at 220 KV Sub Station, Amethi]",25-Sep-2025 05:00 PM,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-2)||Lucknow Cicle||Lucknow Division -II (Neembu Park),24-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S41xlDgPxkJNRZZGeFE%2BxIg%3D%3D
21,2025_UPCTL_1077407_1,2,"[Construction of Open Store with Related chain link fencing at 220 KV Sub Station, Amethi]",25-Sep-2025 05:00 PM,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-2)||Lucknow Cicle||Lucknow Division -II (Neembu Park),24-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S41xlDgPxkJNRZZGeFE%2BxIg%3D%3D
