S.No,Page No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
1,1,27-Sep-2025 06:55 PM,13-Oct-2025 09:00 AM,13-Oct-2025 04:00 PM,[Estimate for Clearance of weed jalla deela etc manually from inner section of channels of Amloh section],"[Estimate for Clearance of weed jalla deela etc manually from inner section of channels of Amloh section]
																				[24/2025-26][2025_WR_150933_2]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FLXiG8URanefgRfSyN69TA%3D%3D,Department of Water Resources||Department of Water Resources||Canal - Devigarh Div Patiala
2,1,27-Sep-2025 06:55 PM,13-Oct-2025 09:00 AM,13-Oct-2025 04:00 PM,[Estimate for Clearance of weed jalla deela etc manually from inner section of channels of Bhadson section],"[Estimate for Clearance of weed jalla deela etc manually from inner section of channels of Bhadson section]
																				[24/2025-26][2025_WR_150933_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQ0Y3pEX4PNhDc2093sJDxw%3D%3D,Department of Water Resources||Department of Water Resources||Canal - Devigarh Div Patiala
3,1,27-Sep-2025 06:55 PM,13-Oct-2025 09:00 AM,13-Oct-2025 04:00 PM,"[Estimate for clearance of weed jalla deela sarkanda jungle booti etc Manually from inner section of Arnouli disty, Udaipur Minor, Balamgarh Minor, Thakargarh Minor, Ghanour Sub Minor of Devigarh Sub Division (Section Seel).]","[Estimate for clearance of weed jalla deela sarkanda jungle booti etc Manually from inner section of Arnouli disty, Udaipur Minor, Balamgarh Minor, Thakargarh Minor, Ghanour Sub Minor of Devigarh Sub Division (Section Seel).]
																				[24/2025-26][2025_WR_150933_4]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SwGfjBX31hVG%2FRfFnxfvM0A%3D%3D,Department of Water Resources||Department of Water Resources||Canal - Devigarh Div Patiala
4,1,27-Sep-2025 06:55 PM,13-Oct-2025 09:00 AM,13-Oct-2025 04:00 PM,"[Estimate for Clearance of weed,deela,sarkanda,Jungle booty etc Manually From 1-L Disty, Sangatpura Minor,Reethkheri Minor,Challela S.Minor,Akash Disty and Tara Minor of Akash Sub Division.]","[Estimate for Clearance of weed,deela,sarkanda,Jungle booty etc Manually From 1-L Disty, Sangatpura Minor,Reethkheri Minor,Challela S.Minor,Akash Disty and Tara Minor of Akash Sub Division.]
																				[24/2025-26][2025_WR_150933_3]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6ESGR5ARKqFCaPtuhok3LQ%3D%3D,Department of Water Resources||Department of Water Resources||Canal - Devigarh Div Patiala
5,1,27-Sep-2025 06:35 PM,13-Oct-2025 10:00 AM,13-Oct-2025 12:00 PM,[Estimate for Construction/Re novation of the water courses of outlet at RD 13955/TR of Saffuwala Minor (Open watercourse)],"[Estimate for Construction/Re novation of the water courses of outlet at RD 13955/TR of Saffuwala Minor (Open watercourse)]
																				[3073/28A][2025_WR_151007_3]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StjbYVIj%2BjfOVXCbUWlHN7A%3D%3D,Department of Water Resources||Department of Water Resources||Canal - Ludhiana Canal and GW Div - LDH
6,1,27-Sep-2025 06:35 PM,13-Oct-2025 10:00 AM,13-Oct-2025 12:00 PM,[Estimate for Construction/Re novation of the water courses of outlet at RD 12430/TR of 2-R Sub Minor of Lohara Minor (Open watercourse)],"[Estimate for Construction/Re novation of the water courses of outlet at RD 12430/TR of 2-R Sub Minor of Lohara Minor (Open watercourse)]
																				[3073/28A][2025_WR_151007_2]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0ktQBQiRWCRDxEKWp7rhIg%3D%3D,Department of Water Resources||Department of Water Resources||Canal - Ludhiana Canal and GW Div - LDH
7,1,27-Sep-2025 06:30 PM,29-Oct-2025 11:30 AM,30-Oct-2025 03:00 PM,[Procurement of CR System],"[Procurement of CR System]
																				[E-tender/PHSC/Proc/2025/25][2025_DHFW_151006_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sg%2FRyBCzFEnPc3Qwie6dAAA%3D%3D,Department of Health and Family Welfare||Punjab Health System Corporation||Medical Wing
8,1,27-Sep-2025 06:25 PM,13-Oct-2025 10:00 AM,13-Oct-2025 12:00 PM,[Estimate for Construction/Re novation of the water courses of outlet at RD 13955/TL of Saffuwala Minor (Open watercourse)],"[Estimate for Construction/Re novation of the water courses of outlet at RD 13955/TL of Saffuwala Minor (Open watercourse)]
																				[3073/28A][2025_WR_151007_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SacF9v78n%2BdaphzbhuoH9eA%3D%3D,Department of Water Resources||Department of Water Resources||Canal - Ludhiana Canal and GW Div - LDH
9,1,27-Sep-2025 06:10 PM,10-Nov-2025 11:30 AM,11-Nov-2025 03:00 PM,[Procurement of Foetal Monitor (CTG Machine)],"[Procurement of Foetal Monitor (CTG Machine)]
																				[E-tender/PHSC/Proc/2025/25][2025_DHFW_151005_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0fMJehSA3kguv1MpaO47Ow%3D%3D,Department of Health and Family Welfare||Punjab Health System Corporation||Medical Wing
10,1,27-Sep-2025 06:00 PM,28-Oct-2025 11:30 AM,29-Oct-2025 03:00 PM,[Procurement of Ultrasound with Colour Doppler],"[Procurement of Ultrasound with Colour Doppler]
																				[e-tender/PHSC/Proc/2025/25][2025_DHFW_151002_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMskP%2F4MyLbYGKA1GPTvWAg%3D%3D,Department of Health and Family Welfare||Punjab Health System Corporation||Medical Wing
