S.No,Page No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
1,1,29-Sep-2025 04:40 PM,08-Oct-2025 06:00 PM,09-Oct-2025 11:00 AM,[Construction work of SHC Samrai Distt. Jhalawar ],"[Construction work of SHC Samrai Distt. Jhalawar ]
																				[EE M and H Kota NIT No. 09/2025-26][2025_MEDIC_504526_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S69znCLREFQ3G6R2V8RsYsw%3D%3D,Medical and Health
2,1,29-Sep-2025 04:35 PM,13-Oct-2025 06:00 PM,14-Oct-2025 11:00 AM,[82/2025-26],"[82/2025-26]
																				[82/2025-26][2025_PHCJO_504600_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SscR3Dq7%2FDu4y2p75DI92DA%3D%3D,"PHED - C.E. (Project),Jodhpur||ACE Region ,Jodhpur||SE Cr. Sirohi||EE  Div. Sirohi"
3,1,29-Sep-2025 04:30 PM,08-Oct-2025 06:00 PM,09-Oct-2025 04:00 PM,"[Peon for primary classes, cleaning services, care taker, Guard ADPC SMSA Deeg]","[Peon for primary classes, cleaning services, care taker, Guard ADPC SMSA Deeg]
																				[NIT 03 ADPC, SMSA Deeg][2025_DIRSE_504587_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SchOr33dq6pDtt9GEcg%2FEow%3D%3D,Secondary Education - Director
4,1,29-Sep-2025 04:25 PM,13-Oct-2025 06:00 PM,14-Oct-2025 11:00 AM,[81/2025-26],"[81/2025-26]
																				[81/2025-26][2025_PHCJO_504599_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SI84G1pmj%2F80siO%2BHcerIgQ%3D%3D,"PHED - C.E. (Project),Jodhpur||ACE Region ,Jodhpur||SE Cr. Sirohi||EE  Div. Sirohi"
5,1,29-Sep-2025 04:20 PM,13-Oct-2025 06:00 PM,14-Oct-2025 11:00 AM,[80/2025-26],"[80/2025-26]
																				[80/2025-26][2025_PHCJO_504593_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJd3Xk9xLVIjG%2FfTje9ux%2BA%3D%3D,"PHED - C.E. (Project),Jodhpur||ACE Region ,Jodhpur||SE Cr. Sirohi||EE  Div. Sirohi"
6,1,29-Sep-2025 04:10 PM,13-Oct-2025 06:00 PM,14-Oct-2025 11:00 AM,[79/2025-26],"[79/2025-26]
																				[79/2025-26][2025_PHCJO_504585_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SqF94e%2Fcv%2FkZflDr2USf6dw%3D%3D,"PHED - C.E. (Project),Jodhpur||ACE Region ,Jodhpur||SE Cr. Sirohi||EE  Div. Sirohi"
7,1,29-Sep-2025 04:10 PM,09-Oct-2025 06:00 PM,10-Oct-2025 04:00 PM,"[Supply of various building material and hiring machinery in gram panchayat Jod, panchayat samiti phalodi, Phalodi for Varios schemes construction work FY 2025-26]","[Supply of various building material and hiring machinery in gram panchayat Jod, panchayat samiti phalodi, Phalodi for Varios schemes construction work FY 2025-26]
																				[18005666][2025_PRD_504591_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sy74VL1ftsIObZFaHf2YaiA%3D%3D,Panchayati Raj Department||Secretary and Commissioner||CEO-JODHPUR||BDO-PHALODI
8,1,29-Sep-2025 04:00 PM,03-Oct-2025 11:00 AM,03-Oct-2025 12:00 PM,[Construction of New Toilet Block at Court  Campus Beawar ],"[Construction of New Toilet Block at Court  Campus Beawar ]
																				[NIT No.14 2025-26][2025_CEPWD_504457_3]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLKkRHGybGaOFbRSpK%2FNUbA%3D%3D,PWD - CE AND AS||ACE - AJMER||SE-BEAWAR
9,1,29-Sep-2025 04:00 PM,08-Oct-2025 04:00 PM,09-Oct-2025 04:00 PM,[sarv tinsshade nirman karya kansingh ka vas  dangari gp dangari ],"[sarv tinsshade nirman karya kansingh ka vas  dangari gp dangari ]
																				[gp/dangri/2025-26/41][2025_PRD_504527_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYW0TpI%2Bm7inMjoDRhkUMOw%3D%3D,Panchayati Raj Department||Secretary and Commissioner||CEO- JAISALMER||BDO-FATEH GARH
10,1,29-Sep-2025 04:00 PM,09-Oct-2025 04:00 PM,10-Oct-2025 03:00 PM,[SARV PYAU NIRMAN KARYA JAIN SAMAJ BHAWAN KE PAS GP TEJMALTA],"[SARV PYAU NIRMAN KARYA JAIN SAMAJ BHAWAN KE PAS GP TEJMALTA]
																				[gp/tejmalta/2025-26/71][2025_PRD_504560_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SuVIxE3Dm3E%2Fu0qLzUUMuyg%3D%3D,Panchayati Raj Department||Secretary and Commissioner||CEO- JAISALMER||BDO-FATEH GARH
